DateTime,Level,Message
2023-09-13 16:37:22.798 +01:00,[INF],Executing {"LogLevel":"Information","$type":"Spike"}
2023-09-13 16:48:39.552 +01:00,[WRN],Ignoring: SIC Code not recognised - PoliticalWing: "Left", ThinkTank: Demos, CompanyNumber: 04072428, SicCode: 7487
2023-09-13 16:48:39.716 +01:00,[WRN],Ignoring: SIC Code not recognised - PoliticalWing: "Left", ThinkTank: Demos, CompanyNumber: 02435552, SicCode: 7499
2023-09-13 16:48:39.752 +01:00,[WRN],Ignoring: SIC Code not recognised - PoliticalWing: "Left", ThinkTank: Demos, CompanyNumber: 02435541, SicCode: 7499
2023-09-13 16:48:39.798 +01:00,[WRN],Ignoring: SIC Code not recognised - PoliticalWing: "Left", ThinkTank: Demos, CompanyNumber: 02435558, SicCode: 7499
2023-09-13 16:48:39.843 +01:00,[WRN],Ignoring: SIC Code not recognised - PoliticalWing: "Left", ThinkTank: Demos, CompanyNumber: 02435546, SicCode: 7499
2023-09-13 16:48:39.933 +01:00,[WRN],Ignoring: SIC Code not recognised - PoliticalWing: "Left", ThinkTank: Demos, CompanyNumber: 02425768, SicCode: 7499
2023-09-13 16:48:40.719 +01:00,[WRN],Ignoring: SIC Code not recognised - PoliticalWing: "Left", ThinkTank: Demos, CompanyNumber: 01303278, SicCode: 7499
2023-09-13 16:48:40.763 +01:00,[WRN],Ignoring: SIC Code not recognised - PoliticalWing: "Left", ThinkTank: Demos, CompanyNumber: 02378928, SicCode: 7499
2023-09-13 16:48:40.807 +01:00,[WRN],Ignoring: SIC Code not recognised - PoliticalWing: "Left", ThinkTank: Demos, CompanyNumber: 02659796, SicCode: 7499
2023-09-13 16:48:40.849 +01:00,[WRN],Ignoring: SIC Code not recognised - PoliticalWing: "Left", ThinkTank: Demos, CompanyNumber: 03029661, SicCode: 9999
2023-09-13 16:48:40.891 +01:00,[WRN],Ignoring: SIC Code not recognised - PoliticalWing: "Left", ThinkTank: Demos, CompanyNumber: 03454861, SicCode: 7487
2023-09-13 16:48:40.946 +01:00,[WRN],Ignoring: SIC Code not recognised - PoliticalWing: "Left", ThinkTank: Demos, CompanyNumber: 03639578, SicCode: 9999
2023-09-13 16:48:40.992 +01:00,[WRN],Ignoring: SIC Code not recognised - PoliticalWing: "Left", ThinkTank: Demos, CompanyNumber: 03010441, SicCode: 7499
